Well_ID,elev,enh_kge,enh_r2,enh_rmse,enh_mae,dist_kge,dist_r2,dist_rmse,dist_mae,idw_kge,idw_r2,idw_rmse,idw_mae
415008111593901,0.0,-0.34142143901124555,-1825.3025224180672,69.33789874876338,69.31761050649902,-0.009620781255549105,-1622.0654993075461,65.36606479326018,65.348160180535,-0.05335783314321518,-1687.3918978114941,66.66854034119362,66.65053282278095
414209111574001,0.0,-0.01353487394355235,-10.324975483512143,3.4206392932514946,3.2186792638198813,-0.0815770288650739,-67.11292410678998,8.388868902276263,8.308556976548886,-0.1082239737585875,-317.68369972397494,18.145484559621984,18.110982317814535
414642111511401,1356.0,-0.5807354740829438,-3854.111031966326,56.31851172566711,56.30188092737657,-0.537013998642685,-0.589083355466792,1.1434207351744836,0.8886805905798761,-0.5680846253074776,-6.935905096877342,2.555235644133826,2.3036246810665912
415926111571302,0.0,0.5929944203469426,0.11893830162276464,0.7132744299449477,0.5469312013237394,0.7350563943559512,-5.190725156730163,1.8907071046198836,1.8147754807670726,0.7350563943559512,-5.190725156730163,1.8907071046198836,1.8147754807670726
414721111590001,1351.0,0.24047630890101057,-9793.195846824241,139.41909823769103,139.41390928427796,0.3392447972874022,-235.3746541960015,21.658996476185116,21.627524864919618,0.2752984289500091,-40.272466083816795,9.050406521206552,8.972656803495425
415926111571301,0.0,0.7162298834687649,-16.754709108377188,3.340101807399345,3.289250624141159,0.7353413572927592,-4.689088170776407,1.8907071046198836,1.8147754807670726,0.7353413572927592,-4.689088170776407,1.8907071046198836,1.8147754807670726
415638111493601,0.0,-1.9304209861445965,-3282.8590784653725,96.83368864780105,96.57905647423651,-0.8718038849753165,-773.0400773746202,47.01278113617819,46.8205698856363,-0.8475349661999032,-660.9514041046381,43.475769098678306,43.278994434363895
403627111495702,0.0,-0.24958654123517854,-236.60989859254875,53.43304937077472,53.2992708941212,0.9158559834376798,0.3578503821343375,2.777766969413531,2.558464287335394,0.9158559834376798,0.3578503821343375,2.777766969413531,2.558464287335394
415506112030201,0.0,0.34201789320772513,-32760.490482768826,422.459084532023,422.4549811555119,0.19512597598243264,-34252.177383027745,431.96967483063764,431.9651630868733,0.12175625191985318,-34899.37341066049,436.03149961860333,436.0266007974337
413840111552601,0.0,-0.6266128708866749,-145.82698865037338,21.876642707258796,21.729076792135174,-0.8133327156813981,-41.889252268754184,11.823660891478287,11.620621784561283,-0.8197027558861969,-10.32356656666512,6.0753226395955195,5.675169318592307
414134111544701,0.0,-0.2278188046676206,-131.13549334475402,21.83454228533515,21.75064287908393,0.039519472688313795,-1.2338814206247863,2.838993544928994,2.379127345356172,0.039509036231985206,-1.2361250770709287,2.840418895332965,2.380445543312738
413609111495701,0.0,-0.12388754520853085,-96690.99382516425,256.7799366383901,256.77551257089414,-0.02173309077256458,-71139.01742723183,220.25349733264616,220.24888139790176,0.003504386813827143,-76014.34843870236,227.67559216790818,227.6712695353482
403002112123201,0.0,-1.7278930513386879,-788.1054153155296,48.74407020170236,48.4920288148347,-0.9904547850143179,-2732.389752914924,90.72042157164367,90.64570162093213,-0.9751261491589063,-3278.733522354758,99.37418001591195,99.30703261908019
414857111495801,0.0,0.17580310498060958,-92.37465263427872,34.00428292148117,33.87018249561088,0.20027618746753317,-99.11491982783372,35.21020254085685,35.08654215275102,0.20888039932375924,-90.31230777882617,33.62666372487396,33.49964883071551
