resolution,Well_ID,grid_cell,grid_dist_deg,true_mean,idw_mean_est,mean_error,rank,amc_kge,amc_r2,amc_rmse,amc_mae,idw_kge,idw_r2,idw_rmse,idw_mae,rmc_kge,rmc_r2,rmc_rmse,rmc_mae
0.2,401818112014501,192,0.049103976878761925,4762.901875611026,4770.131699203295,7.2298235922689855,5,-4.618548080385875,-628.5009587808274,7.520537332695852,7.229823592269649,-4.734424757228565,-629.7250425473309,7.5278457383924495,7.229823592268417,-4.4944427333258155,-625.5145568290063,7.502677115285059,7.2298094329090015
0.2,402333111513401,193,0.04196241417329558,4529.257348247341,4492.525447200576,36.731901046764506,5,-0.8917601225379919,-30.00591567289804,37.94471849878977,36.73190104676399,-0.8541016683488534,-30.031066630082424,37.960105119612464,36.73190104676557,-0.842260644122049,-29.949220424782265,37.91001109689862,36.73192037795565
0.2,401312112442301,170,0.10026551394956348,4760.465899661774,4762.534978101803,2.0690784400294433,5,-0.15865534015102156,-4.308090692011846,2.4004197659649495,2.113804936868424,-0.04464004729284787,-4.236869935001281,2.384261691327947,2.0907885150736103,-0.2050791171438704,-4.331910806237699,2.4057996918957425,2.1115116007001404
0.2,403916111575901,228,0.11314795731716346,4399.510116238381,4302.328448644719,97.18166759366159,5,-1.8295482300583763,-8145.840756161806,97.27243204335957,97.18166759366174,-1.8374756941989485,-8145.831584935941,97.27237729160227,97.18166759366308,-1.8454447806549328,-8146.110796292914,97.27404415555267,97.18167484376097
0.2,414411112543701,314,0.05653798099760489,4212.87427391022,4241.496738274768,28.62246436454825,5,-1.5736673566349832,-2723.7065567491377,28.664091098439094,28.622464364547632,-1.9080821236840655,-2725.82763726969,28.67524588083635,28.622464364549096,-1.5193302259128232,-2723.5925268057017,28.66349129093379,28.62247042348558
0.2,413805111492201,301,0.08180481537818729,4750.748803389917,4576.069142493515,174.6796608964023,5,-0.007486035732233276,-4032.3537700276793,174.69882862741153,174.67966089640112,0.10289889469825353,-4032.2757972746163,174.69713998128276,174.67966089640063,0.00307786804004484,-4032.3447100804624,174.69863241810964,174.67965769306997
0.2,404007111585801,228,0.09508269197292664,4398.971461735444,4301.296150298686,97.67531143675751,5,-2.5533087031668726,-12396.630253155578,97.75667573618962,97.67531143675765,-2.5712266051220785,-12396.699779743865,97.75694984819646,97.67531143675797,-2.562168986176293,-12396.935017142603,97.757877277555,97.67531869464509
0.2,403524111512901,211,0.03915671875451618,4562.420256168438,4606.339302064109,43.91904589567093,5,0.04007336613376322,-827.5789616619116,43.94981034239538,43.91904589567129,0.08315649858016294,-827.5699887360139,43.949572369023294,43.91904589567299,-0.004341345225808535,-827.6007247950645,43.95038752292867,43.91904898757649
0.2,403627111495701,211,0.054170371382530766,4563.167171705558,4605.867270680882,42.70009897532418,5,-0.30620379302676337,-170.18185663441787,42.83942638549958,42.700098975324245,-0.3394370734890546,-170.2214330034885,42.84437822736074,42.70009897532402,-0.28833334407750555,-170.15898070237512,42.836563860905656,42.70010210837414
0.2,403628111514301,211,0.056915226921700854,4436.142201219031,4607.148152530521,171.0059513114893,5,0.270279131774126,-4998.636231542985,171.01710952173335,171.00595131148964,0.3116041891574488,-4998.583777378915,171.01621239815924,171.0059513114903,0.2752863305083576,-4998.616080754307,171.016764883349,171.0059543997843
0.2,393814113522601,111,0.08801525653142749,4749.1580957288015,4785.432611191419,36.27451546261727,5,0.03850363134618884,-1462.2309518478698,36.285125753835054,36.27451546261662,0.017670440068888738,-1462.248966055926,36.28534911084922,36.27451546261567,0.17787927181217633,-1462.115289013021,36.28369162498425,36.27451020075983
0.2,403524111572201,210,0.07275362438382331,4388.040990756111,4781.941297991008,393.9003072348969,5,0.5029008333067428,-34709.74285896608,393.9058500739467,393.9003072348959,0.4982595653469054,-34709.636043103244,393.90524398744213,393.9003072348959,0.4577472799754231,-34709.94659004325,393.907006066858,393.90029712918727
0.2,415008111593901,318,0.08822660559221861,4388.77316998358,4415.276631098793,26.503461115212303,5,-0.057231552594050106,-266.74216278393317,26.548665802061816,26.503461115212335,-0.02252133126375999,-266.73072810393626,26.548098878391734,26.503461115213312,-0.31129056224143703,-266.8527318684013,26.554147117817827,26.503451382762577
0.2,414209111574001,318,0.07697375449832633,4414.740961900602,4413.392554200032,1.348407700570533,5,-0.3424858519658762,-1.9606671227393635,1.7489743305799954,1.5209597688072196,-0.12718957717590862,-1.8822309954322933,1.7256512766424177,1.4877660171449476,-0.3413940573251726,-1.9146560309828002,1.7353308984255853,1.4667222623489522
0.2,414642111511401,319,0.027334133212664764,4435.501389964223,4444.059436737436,8.558046773213391,5,-0.7359110546531196,-89.37102650779711,8.622780519652931,8.558046773213139,-0.38656711737815463,-89.33815139665279,8.621211982345255,8.558046773212093,-0.6673563167232934,-89.40501852746654,8.624402046924736,8.558043343553145
0.2,415926111571302,336,0.0728786468065731,4502.928958641322,4654.839292208626,151.9103335673035,5,-0.20037203924329616,-39966.7409633199,151.9176715633583,151.9103335673039,-0.2530255096557694,-39966.963631029335,151.91809474355338,151.9103335673045,-0.18758965343049883,-39965.25493157892,151.91484732842548,151.910364490854
0.2,414721111590001,318,0.054158549011853886,4424.7940829873905,4411.087895466171,13.706187521219363,5,-0.09301368080505856,-94.5867223229503,13.773257352254076,13.706187521219682,-0.08340486100277356,-94.59088376485569,13.77355716369812,13.706187521220029,-0.25824435390772726,-94.65262258717962,13.778004376153648,13.706197978845132
0.2,415926111571301,336,0.0728786468065731,4501.123750048388,4655.045531767906,153.92178171951855,5,-0.05661684616686169,-37706.772106579156,153.92826018253947,153.92178171951895,-0.09841847770935219,-37706.88211423388,153.92848471548857,153.92178171951946,0.0950807434775165,-37705.2794020685,153.9252134408544,153.92181259060195
0.2,415638111493601,337,0.012972905440147172,4463.5800326616545,4501.309882179108,37.72984951745366,5,-0.7570443563893483,-501.75921649787216,37.88909569788054,37.72984951745403,-0.7583719973362524,-502.1382779159533,37.903376478557796,37.729849517455236,-0.48914762987412685,-499.1581855667611,37.79095875604542,37.72989819778513
0.2,403627111495702,211,0.054170371382530766,4565.665562475925,4605.838416320674,40.172853844748715,5,-0.2711407855122372,-134.38522784144772,40.33326086181254,40.17285384474886,-0.31704440132853207,-134.42928942284792,40.339823626132564,40.17285384474841,-0.26868204935647144,-134.3742680022778,40.33162827971369,40.172856929603746
0.2,415506112030201,336,0.03649746986788118,4883.4152907530515,4470.154033847801,413.2612569052508,5,0.2822594845193692,-31350.05476278154,413.2652666464592,413.26125690525106,0.2795508081216477,-31350.09504252397,413.26553212737014,413.261256905251,0.05739272802551365,-31350.28412762339,413.2667783715013,413.2612453455618
0.2,413840111552601,301,0.1111269505488215,4470.655183680253,4604.411716890885,133.75653321063237,5,-0.9080920015079204,-5489.650914597123,133.7795234313514,133.75653321063203,-0.6947992986812741,-5489.674474850584,133.77981045343202,133.75653321063243,-0.9169242764517993,-5489.585948407064,133.77873197950086,133.75653734313073
