Well_ID,n_years,rep,n_held,rank,window_start,window_end,n,kge,r2,rmse,mae,nse,r
414411112543701,2,19,24,3,2006-10,2008-09,24,-0.09041021250155268,-10.524464410583064,0.6808217963132581,0.6226817214679462,-10.524464410583064,-0.08167076594956763
414411112543701,3,0,36,3,2004-01,2006-12,36,0.5315301999662786,-2.2110278807454833,0.49171423413495674,0.42697205228627255,-2.2110278807454833,0.7814582405167035
414411112543701,3,1,36,3,2007-06,2010-05,36,-0.47569715032484794,-3.9995480660968425,0.5011790311088888,0.40714765590552005,-3.9995480660968425,-0.4756281970877771
414411112543701,3,2,36,3,2012-02,2015-01,36,0.7112624686953004,-1.0947492972082369,0.48432915347748234,0.4157442887576508,-1.0947492972082369,0.7113251674270471
414411112543701,3,3,36,3,2004-05,2007-04,36,0.7007253471643311,-2.0065130628965773,0.5009198308949834,0.4458794455277055,-2.0065130628965773,0.7330925266879775
414411112543701,3,4,36,3,2019-02,2022-01,36,0.41903344612084714,-0.2952218262850783,0.2823125217581724,0.22969062078052754,-0.2952218262850783,0.43321939816186156
414411112543701,3,5,36,3,2000-12,2003-11,36,0.26683170844177995,-5.862135943335089,0.5917635632719028,0.525132474573411,-5.862135943335089,0.42317428931525525
414411112543701,3,6,36,3,2020-05,2023-04,36,0.5255065197697875,0.35819987687689736,0.25787095830661627,0.22453015301794543,0.35819987687689736,0.6192091076789427
414411112543701,3,7,36,3,2009-07,2012-06,36,-0.5674862706768711,-5.295450648783603,0.5921239055312294,0.4642447479766108,-5.295450648783603,-0.5671943290982829
414411112543701,3,8,36,3,2002-12,2005-11,36,0.30786974644579457,-5.680476439477963,0.5797149774022428,0.5129225442324746,-5.680476439477963,0.5871085169042026
414411112543701,3,9,36,3,2008-04,2011-03,36,-0.6070036482109631,-1.8382875034918404,0.4279891155403404,0.3288296461779636,-1.8382875034918404,-0.6021455101467506
414411112543701,3,10,36,3,2013-01,2015-12,36,0.6206877896138157,-0.9112923531767019,0.4242477142117784,0.3597248242717544,-0.9112923531767019,0.6793983234822252
414411112543701,3,11,36,3,2019-12,2022-11,36,0.6061160757670636,0.2612618925895749,0.2680993294257909,0.2258716777960975,0.2612618925895749,0.6101963410418437
414411112543701,3,12,36,3,2010-04,2013-03,36,-0.18270175231855146,-4.514724923503496,0.6653299706790056,0.5629798592709803,-4.514724923503496,-0.16762817176010295
414411112543701,3,13,36,3,2018-11,2021-10,36,0.3083351375884109,-0.508811653717236,0.29954297341515956,0.24967416448574417,-0.508811653717236,0.3139180621022194
414411112543701,3,14,36,3,2012-05,2015-04,36,0.618674224474209,-1.264664382139646,0.46846947225234653,0.3916373228631376,-1.264664382139646,0.6427579591927518
414411112543701,3,15,36,3,2005-07,2008-06,36,0.0867044770663441,-9.222026186732885,0.6715615195101764,0.6120271778402943,-9.222026186732885,0.08816923200763335
414411112543701,3,16,36,3,2003-02,2006-01,36,0.22336903306304579,-5.565035210598003,0.5766894977656152,0.4982313081606107,-5.565035210598003,0.6030291883550823
414411112543701,3,17,36,3,2006-09,2009-08,36,-0.24972022052352028,-7.233606366091454,0.5943792370076757,0.4988430745066934,-7.233606366091454,-0.2497079135094276
414411112543701,3,18,36,3,2019-12,2022-11,36,0.6061160757670636,0.2612618925895749,0.2680993294257909,0.2258716777960975,0.2612618925895749,0.6101963410418437
414411112543701,3,19,36,3,2019-01,2021-12,36,0.39857901963733455,-0.33383244177626215,0.28549893792918307,0.23496872015324596,-0.33383244177626215,0.41012836680653525
414411112543701,4,0,48,3,2004-10,2008-09,48,0.437973731708016,-5.805323322270511,0.6704753025131021,0.6220842097223643,-5.805323322270511,0.4575729032512228
414411112543701,4,1,48,3,2013-01,2016-12,48,0.628229267696464,-0.9093628495866999,0.4364828877901721,0.3667033448924144,-0.9093628495866999,0.6574683682549934
414411112543701,4,2,48,3,2019-08,2023-07,48,0.573267805885975,-0.051053751017709814,0.30984028930405727,0.2717258983259967,-0.051053751017709814,0.5847159141109796
414411112543701,4,3,48,3,2005-04,2009-03,48,-0.0005122849489156422,-8.549395745732866,0.6628486500043096,0.6016409143387401,-8.549395745732866,0.012588922250659634
414411112543701,4,4,48,3,2004-05,2008-04,48,0.6150910926563933,-4.726745860357215,0.66308451072786,0.6156369221169106,-4.726745860357215,0.6161307299928395
414411112543701,4,5,48,3,2000-04,2004-03,48,0.2688178036424739,-4.060366114960527,0.6474541106327156,0.5804833808935541,-4.060366114960527,0.6384332566823392
414411112543701,4,6,48,3,2012-01,2015-12,48,0.6482018624795474,-0.8601227530625082,0.4782171426439972,0.4005903175026333,-0.8601227530625082,0.7195699970960703
414411112543701,4,7,48,3,2004-02,2008-01,48,0.6386504529202879,-4.563050522014927,0.6526730831120768,0.6053378553798249,-4.563050522014927,0.6585891939137303
414411112543701,4,8,48,3,2005-02,2009-01,48,0.03108245879078797,-8.244054153964324,0.6653764212301807,0.6064078986072255,-8.244054153964324,0.050927054377932865
414411112543701,4,9,48,3,2008-09,2012-08,48,-0.5106444040831053,-3.8271483745114576,0.5057090201818379,0.37603615002770613,-3.8271483745114576,-0.504097646862974
414411112543701,4,10,48,3,2002-04,2006-03,48,0.41340275930338766,-5.133805741503554,0.5954398174848149,0.5287143092001733,-5.133805741503554,0.617897888410624
414411112543701,4,11,48,3,2010-12,2014-11,48,0.447624446069802,-3.3737070250835464,0.6432407326888185,0.5489484140769415,-3.3737070250835464,0.608592300692205
414411112543701,4,12,48,3,2000-03,2004-02,48,0.3382885314234202,-3.752082236113508,0.6509841956635488,0.5824338775292025,-3.752082236113508,0.6532791636189584
414411112543701,4,13,48,3,2011-05,2015-04,48,0.39179618425064155,-2.601735608070097,0.6175161754176964,0.5085042155035732,-2.601735608070097,0.6496336023237398
414411112543701,4,14,48,3,2009-02,2013-01,48,-0.3572224353807498,-2.972053476183112,0.5634745923579098,0.4495197996468316,-2.972053476183112,-0.3466111688421906
414411112543701,4,15,48,3,2015-09,2019-08,48,0.23858050390148544,-0.8717059196830799,0.38005774885118637,0.3123504144347938,-0.8717059196830799,0.4032109022280909
414411112543701,4,16,48,3,2011-05,2015-04,48,0.39179618425064155,-2.601735608070097,0.6175161754176964,0.5085042155035732,-2.601735608070097,0.6496336023237398
414411112543701,4,17,48,3,2001-12,2005-11,48,0.41147026628009054,-5.7808943624964595,0.59802404985525,0.5375215473109923,-5.7808943624964595,0.5392238736464333
414411112543701,4,18,48,3,2006-07,2010-06,48,-0.3266248809741332,-4.848189314749221,0.5630610471730757,0.4675773134371184,-4.848189314749221,-0.32652786377675075
414411112543701,4,19,48,3,2009-12,2013-11,48,0.1539446939695377,-2.9640140318207258,0.6072720133792686,0.5064598476185628,-2.9640140318207258,0.16496239124899761
414411112543701,5,0,60,3,2004-12,2009-11,60,-0.02588923680254407,-6.451269142333092,0.6442845496952769,0.5770626499709276,-6.451269142333092,-0.020538964740452813
414411112543701,5,1,60,3,2015-07,2020-06,60,0.355817075011006,-1.312287756417184,0.4176184802091084,0.3475829306819075,-1.312287756417184,0.4801306387211732
414411112543701,5,2,60,3,2012-11,2017-10,60,0.6041588228275526,-1.65076102322754,0.4831506726147354,0.4105502904559823,-1.65076102322754,0.6353944504666827
414411112543701,5,3,60,3,2015-06,2020-05,60,0.34184146416015393,-1.428217379545381,0.4199739356816944,0.3491756849019263,-1.428217379545381,0.4554396268534568
414411112543701,5,4,60,3,2016-02,2021-01,60,0.34180755087200165,-1.0535500257281165,0.37309042949494414,0.30375846611887025,-1.0535500257281165,0.43744829808033875
414411112543701,5,5,60,3,2000-02,2005-01,60,0.4306357374052904,-3.9375851618211772,0.6750987189859832,0.605353260116029,-3.9375851618211772,0.6427625801682924
414411112543701,5,6,60,3,2017-07,2022-06,60,0.31343676817232435,-0.8655453880462995,0.3444680919513832,0.2854379331858733,-0.8655453880462995,0.31514309894385784
414411112543701,5,7,60,3,2007-07,2012-06,60,-0.6943317839672001,-3.7327243320752084,0.5598744835802747,0.4567996620633039,-3.7327243320752084,-0.6490572464959081
414411112543701,5,8,60,3,2001-01,2005-12,60,0.299268855420053,-5.587898935966722,0.593297812113084,0.51719351832121,-5.587898935966722,0.5424151168365736
414411112543701,5,9,60,3,2011-12,2016-11,60,0.6067457060026622,-0.9389040694472077,0.4932997928663635,0.40442515631160253,-0.9389040694472077,0.7021597138166019
414411112543701,5,10,60,3,2002-07,2007-06,60,0.6495895247197352,-4.2813471829528185,0.6793059845667773,0.6299513664646839,-4.2813471829528185,0.7023754630833322
414411112543701,5,11,60,3,2008-07,2013-06,60,-0.38244916590950395,-2.6908549528094596,0.5175165760290392,0.40532097041550513,-2.6908549528094596,-0.3817802270468234
414411112543701,5,12,60,3,2007-08,2012-07,60,-0.6817395850069472,-3.7223261925684783,0.5492183098209715,0.4424115204142254,-3.7223261925684783,-0.6345905171710041
414411112543701,5,13,60,3,2014-06,2019-05,60,0.23046990075368323,-1.645206131366082,0.42229683167417703,0.3507722728348805,-1.645206131366082,0.3798000464109375
414411112543701,5,14,60,3,2008-03,2013-02,60,-0.5370855042509792,-2.398205376094904,0.5596587003146218,0.4459083200307153,-2.398205376094904,-0.5370334278924482
414411112543701,5,15,60,3,2017-09,2022-08,60,0.34447865011073686,-0.7635784046462577,0.3412816322021281,0.2795717356911155,-0.7635784046462577,0.3463763190950775
414411112543701,5,16,60,3,2007-07,2012-06,60,-0.6943317839672001,-3.7327243320752084,0.5598744835802747,0.4567996620633039,-3.7327243320752084,-0.6490572464959081
414411112543701,5,17,60,3,2000-03,2005-02,60,0.40314349630262347,-3.9648543669742224,0.6643072642382583,0.5941958704563756,-3.9648543669742224,0.6305220232277491
414411112543701,5,18,60,3,2018-02,2023-01,60,0.5642757594038967,0.016369481512705786,0.3121937863942634,0.26296058894906005,0.016369481512705786,0.5967958392967471
414411112543701,5,19,60,3,2003-12,2008-11,60,0.6137989716909251,-5.592133575708433,0.7233481622250778,0.6775216704764565,-5.592133575708433,0.6175386774857711
413805111492201,1,0,12,3,2006-03,2007-02,12,0.07552991451560975,0.09241636197620184,3.518628524558089,3.1002095693159695,0.09241636197620184,0.8325111190673327
413805111492201,1,1,12,3,2010-05,2011-04,12,0.2516280764674117,0.3899362231229828,1.316596835423185,1.172970978935761,0.3899362231229828,0.892610540024056
413805111492201,1,2,12,3,2010-04,2011-03,12,0.20085046620983882,0.29609126174000555,1.559389151512587,1.3497313503019843,0.29609126174000555,0.8773042416982377
413805111492201,1,3,12,3,2012-09,2013-08,12,0.842033209634665,0.6977924744878535,0.8549390257063032,0.7108940461963206,0.6977924744878535,0.9414490985796217
413805111492201,1,4,12,3,2000-08,2001-07,12,0.3825665197498813,-0.04368726908005427,1.398086633636055,1.145343082026102,-0.04368726908005427,0.5065984405850962
413805111492201,1,5,12,3,2001-04,2002-03,12,0.12803016661835698,-1.0464479263064876,3.854688525446023,3.0643375105426003,-1.0464479263064876,0.7859998517082185
413805111492201,1,6,12,3,2014-03,2015-02,12,0.12868252638088273,-0.2371047821995349,1.277237076932365,0.9235893118272998,-0.2371047821995349,0.40303041711337967
413805111492201,1,7,12,3,2009-01,2009-12,12,0.11603976717932551,0.10470046970473301,2.8085972364930334,2.5011896900164174,0.10470046970473301,0.7894716514182657
